file_id,split,transcript,corpus,match_ratio,template
clip_09291,test,im on my way to the meeting,CREMA-D,1.0,im on my way to the meeting
clip_04336,train,maybe tomorrow it will be cold,CREMA-D,1.0,maybe tomorrow it will be cold
clip_09980,train,dont forget the jacket,CREMA-D,0.9048,dont forget a jacket
clip_05128,train,the airplane is almost full,CREMA-D,1.0,the airplane is almost full
clip_04923,test,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_02340,train,i wonder what this is about,CREMA-D,1.0,i wonder what this is about
clip_02338,train,the surface is slick,CREMA-D,1.0,the surface is slick
clip_04723,train,maybe tomorrow it will be cold,CREMA-D,1.0,maybe tomorrow it will be cold
clip_10354,train,i wonder what this is about,CREMA-D,1.0,i wonder what this is about
clip_10348,train,the airplane is almost full,CREMA-D,1.0,the airplane is almost full
clip_06389,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_09418,train,i think ive seen this before,CREMA-D,1.0,i think ive seen this before
clip_06847,train,well stop in a couple of minutes,CREMA-D,1.0,well stop in a couple of minutes
clip_04024,test,im on my way to the meeting,CREMA-D,1.0,im on my way to the meeting
clip_09525,test,im on my way to the meeting,CREMA-D,1.0,im on my way to the meeting
clip_05142,train,i wonder what this is about,CREMA-D,1.0,i wonder what this is about
clip_06461,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_03228,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_08822,train,i would like a new alarm clock,CREMA-D,1.0,i would like a new alarm clock
clip_08222,train,well stop in a couple of minutes,CREMA-D,1.0,well stop in a couple of minutes
clip_10003,train,i think i have a doctors appointment,CREMA-D,1.0,i think i have a doctors appointment
clip_08232,train,the surface is slick,CREMA-D,1.0,the surface is slick
clip_09339,test,dont forget a jacket,CREMA-D,1.0,dont forget a jacket
clip_09310,test,the surface is slick,CREMA-D,1.0,the surface is slick
clip_03132,train,i wonder what this is about,CREMA-D,1.0,i wonder what this is about
clip_07369,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_03125,train,maybe tomorrow it will be cold,CREMA-D,1.0,maybe tomorrow it will be cold
clip_09535,train,i think ive seen this before,CREMA-D,1.0,i think ive seen this before
clip_09642,train,i would like a new alarm clock,CREMA-D,1.0,i would like a new alarm clock
clip_09670,train,maybe tomorrow it will be cold,CREMA-D,1.0,maybe tomorrow it will be cold
clip_05616,train,i wonder what this is about,CREMA-D,1.0,i wonder what this is about
clip_03345,train,i wonder what this is about,CREMA-D,1.0,i wonder what this is about
clip_05189,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_05430,test,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_04068,train,the surface is slick,CREMA-D,1.0,the surface is slick
clip_07586,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_03945,train,theres 11 oclock,CREMA-D,0.8276,its 11 oclock
clip_08994,train,dont forget a jacket,CREMA-D,1.0,dont forget a jacket
clip_02869,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_02839,train,the airplane is almost full,CREMA-D,1.0,the airplane is almost full
clip_03558,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_05666,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_07675,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_00329,train,the surface is slick,CREMA-D,1.0,the surface is slick
clip_02396,test,i think i have a doctors appointment,CREMA-D,1.0,i think i have a doctors appointment
clip_08103,test,dont forget to jack it,CREMA-D,0.8571,dont forget a jacket
clip_04657,test,the surface is slick,CREMA-D,1.0,the surface is slick
clip_02413,test,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_00025,test,dont forget a jacket,CREMA-D,1.0,dont forget a jacket
clip_00086,train,i wonder what this is about,CREMA-D,1.0,i wonder what this is about
clip_03602,train,i wonder what this is about,CREMA-D,1.0,i wonder what this is about
clip_03575,train,what am i waiting to be eating,UNKNOWN,0.4138,dogs are sitting by the door
clip_02493,test,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_03858,train,that is exactly what happened,CREMA-D,1.0,that is exactly what happened
clip_08565,train,i wonder what this is about,CREMA-D,1.0,i wonder what this is about
clip_08083,train,how long have i waited the meeting,CREMA-D,0.6557,im on my way to the meeting
clip_04273,train,the airplane is almost full,CREMA-D,1.0,the airplane is almost full
clip_05883,test,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_04947,train,the airplane is almost full,CREMA-D,1.0,the airplane is almost full
clip_00200,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_08501,test,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_03205,train,dont forget a jacket,CREMA-D,1.0,dont forget a jacket
clip_09622,train,the surface is slick,CREMA-D,1.0,the surface is slick
clip_05873,test,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_00134,test,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_03784,train,i think i have a doctors appointment,CREMA-D,1.0,i think i have a doctors appointment
clip_02089,train,i would like a new alarm clock,CREMA-D,1.0,i would like a new alarm clock
clip_00137,train,the start was a slick,CREMA-D,0.6829,the surface is slick
clip_00022,train,maybe tomorrow it will be cold,CREMA-D,1.0,maybe tomorrow it will be cold
clip_00092,train,well stop in a couple of minutes,CREMA-D,1.0,well stop in a couple of minutes
clip_00067,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_00037,test,dont forget a jacket,CREMA-D,1.0,dont forget a jacket
clip_03241,test,the surface is slick,CREMA-D,1.0,the surface is slick
clip_03189,test,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_09816,train,dont forget to jack it,CREMA-D,0.8571,dont forget a jacket
clip_04817,train,im on my way to the meeting,CREMA-D,1.0,im on my way to the meeting
clip_07113,train,dont forget a jacket,CREMA-D,1.0,dont forget a jacket
clip_06365,train,say the word kite,TESS,1.0,say the word
clip_07215,train,say the word fail,TESS,1.0,say the word
clip_02166,train,say the word cheek,TESS,1.0,say the word
clip_06280,train,say the word lease,TESS,1.0,say the word
clip_03919,train,say the word gap,TESS,1.0,say the word
clip_08058,train,say the word sure,TESS,1.0,say the word
clip_02799,train,say the word talk,TESS,1.0,say the word
clip_06696,train,say the word phone,TESS,1.0,say the word
clip_07618,train,say the word pool,TESS,1.0,say the word
clip_02561,train,say the word kick,TESS,1.0,say the word
clip_01591,train,say the word doll,TESS,1.0,say the word
clip_03717,train,say the word chair,TESS,1.0,say the word
clip_07377,train,say the word bar,TESS,1.0,say the word
clip_03130,train,say the word hurl,TESS,1.0,say the word
clip_09817,train,say the word gaze,TESS,1.0,say the word
clip_00985,train,say the word law,TESS,1.0,say the word
clip_01593,train,say the word self,TESS,1.0,say the word
clip_04093,train,say the word thought,TESS,1.0,say the word
clip_10521,train,say the word numb,TESS,1.0,say the word
clip_07706,train,say the word learn,TESS,1.0,say the word
clip_07350,train,well stop at a couple of minutes,CREMA-D,0.9375,well stop in a couple of minutes
clip_03200,train,well stop in a couple of minutes,CREMA-D,1.0,well stop in a couple of minutes
clip_06501,test,i think i have a doctors appointment,CREMA-D,1.0,i think i have a doctors appointment
clip_06232,train,the surface is slick,CREMA-D,1.0,the surface is slick
clip_04811,train,i think i have a doctors appointment,CREMA-D,1.0,i think i have a doctors appointment
clip_02187,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_01771,test,i wonder what this is about,CREMA-D,1.0,i wonder what this is about
clip_00194,train,that is exactly what happened,CREMA-D,1.0,that is exactly what happened
clip_07767,train,the surface is slick,CREMA-D,1.0,the surface is slick
clip_07139,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_00192,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_04963,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_01957,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_02648,train,dont forget to check it,CREMA-D,0.7442,dont forget a jacket
clip_06734,train,im on my way to the meeting,CREMA-D,1.0,im on my way to the meeting
clip_00036,train,that is exactly what happened,CREMA-D,1.0,that is exactly what happened
clip_10563,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_10659,test,well stop in a couple of minutes,CREMA-D,1.0,well stop in a couple of minutes
clip_08576,test,the surface is slick,CREMA-D,1.0,the surface is slick
clip_00155,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_00049,train,the airplane is almost full,CREMA-D,1.0,the airplane is almost full
clip_02198,train,im on my way to the meeting,CREMA-D,1.0,im on my way to the meeting
clip_04956,train,dont forget a jacket,CREMA-D,1.0,dont forget a jacket
clip_07746,train,i wonder what this is about,CREMA-D,1.0,i wonder what this is about
clip_08188,test,i wonder what this is about,CREMA-D,1.0,i wonder what this is about
clip_04554,test,dont forget a jacket,CREMA-D,1.0,dont forget a jacket
clip_04687,test,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_08269,test,the surface is slick,CREMA-D,1.0,the surface is slick
clip_08285,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_07684,train,that is exactly what happened,CREMA-D,1.0,that is exactly what happened
clip_01439,train,maybe tomorrow it will be cold,CREMA-D,1.0,maybe tomorrow it will be cold
clip_01434,train,i would like a new alarm clock,CREMA-D,1.0,i would like a new alarm clock
clip_03774,test,dont forget the jacket,CREMA-D,0.9048,dont forget a jacket
clip_08392,train,i wonder what this is about,CREMA-D,1.0,i wonder what this is about
clip_09030,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_02910,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_09174,test,i think ive seen this before,CREMA-D,1.0,i think ive seen this before
clip_05853,train,ah its 11 oclock,CREMA-D,0.8966,its 11 oclock
clip_09391,train,the surface is slick,CREMA-D,1.0,the surface is slick
clip_09989,test,dont forget a jacket,CREMA-D,1.0,dont forget a jacket
clip_08061,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_08556,train,the surface is slick,CREMA-D,1.0,the surface is slick
clip_07872,train,i wonder what this is about,CREMA-D,1.0,i wonder what this is about
clip_00770,train,well stop in a couple of minutes,CREMA-D,1.0,well stop in a couple of minutes
clip_01120,train,im on my way to the meeting,CREMA-D,1.0,im on my way to the meeting
clip_01104,train,i think i have a doctors appointment,CREMA-D,1.0,i think i have a doctors appointment
clip_01124,train,i would like a new alarm clock,CREMA-D,1.0,i would like a new alarm clock
clip_05294,train,im on my way to the meeting,CREMA-D,1.0,im on my way to the meeting
clip_09302,train,dont forget a jacket,CREMA-D,1.0,dont forget a jacket
clip_00836,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_05636,test,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_07784,test,dont forget a jacket,CREMA-D,1.0,dont forget a jacket
clip_05146,test,well stop in a couple of minutes,CREMA-D,1.0,well stop in a couple of minutes
clip_05293,train,the airplane is almost full,CREMA-D,1.0,the airplane is almost full
clip_07689,test,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_01026,train,the airplane is almost full,CREMA-D,1.0,the airplane is almost full
clip_05249,train,dont forget a jacket,CREMA-D,1.0,dont forget a jacket
clip_05184,test,maybe tomorrow it will be cold,CREMA-D,1.0,maybe tomorrow it will be cold
clip_07294,train,im on my way to the meeting,CREMA-D,1.0,im on my way to the meeting
clip_00615,train,maybe tomorrow it will be cold,CREMA-D,1.0,maybe tomorrow it will be cold
clip_00950,train,i think ive seen this before,CREMA-D,1.0,i think ive seen this before
clip_06328,train,i think i have a doctors appointment,CREMA-D,1.0,i think i have a doctors appointment
clip_00351,train,the surface is slick,CREMA-D,1.0,the surface is slick
clip_00308,test,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_00857,test,well stop in a couple of minutes,CREMA-D,1.0,well stop in a couple of minutes
clip_07978,train,dont forget a jacket,CREMA-D,1.0,dont forget a jacket
clip_04562,train,i wonder what this is about,CREMA-D,1.0,i wonder what this is about
clip_05571,train,i think ive seen this before,CREMA-D,1.0,i think ive seen this before
clip_02856,test,well stop in a couple of minutes,CREMA-D,1.0,well stop in a couple of minutes
clip_00251,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_09408,train,well stop in a couple of minutes,CREMA-D,1.0,well stop in a couple of minutes
clip_07800,train,maybe tomorrow it will be cold,CREMA-D,1.0,maybe tomorrow it will be cold
clip_06102,test,dont forget a jacket,CREMA-D,1.0,dont forget a jacket
clip_06248,test,i would like a new alarm clock,CREMA-D,1.0,i would like a new alarm clock
clip_04498,test,i think ive seen this before,CREMA-D,1.0,i think ive seen this before
clip_03320,train,i think ive seen this before,CREMA-D,1.0,i think ive seen this before
clip_08884,test,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_07942,train,im on my way to the meeting,CREMA-D,1.0,im on my way to the meeting
clip_02609,train,that is exactly what happened,CREMA-D,1.0,that is exactly what happened
clip_05231,test,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_00476,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_01537,train,im on my way to the meeting,CREMA-D,1.0,im on my way to the meeting
clip_03521,train,the surface is slick,CREMA-D,1.0,the surface is slick
clip_04612,train,the surface is slick,CREMA-D,1.0,the surface is slick
clip_08966,test,dont forget to jack it,CREMA-D,0.8571,dont forget a jacket
clip_06141,train,the surface is slick,CREMA-D,1.0,the surface is slick
clip_09104,test,well stop in a couple of minutes,CREMA-D,1.0,well stop in a couple of minutes
clip_02713,train,i would like a new alarm clock,CREMA-D,1.0,i would like a new alarm clock
clip_05197,train,that is exactly what happened,CREMA-D,1.0,that is exactly what happened
clip_06830,train,dont forget a jacket,CREMA-D,1.0,dont forget a jacket
clip_07545,train,i wonder what this is about,CREMA-D,1.0,i wonder what this is about
clip_04206,train,i wonder what this is about,CREMA-D,1.0,i wonder what this is about
clip_00709,train,i wonder what this is about,CREMA-D,1.0,i wonder what this is about
clip_06897,train,that is exactly what happened,CREMA-D,1.0,that is exactly what happened
clip_06185,train,dont forget a jacket,CREMA-D,1.0,dont forget a jacket
clip_01674,test,the airplane is almost full,CREMA-D,1.0,the airplane is almost full
clip_05382,train,maybe tomorrow it will be cold,CREMA-D,1.0,maybe tomorrow it will be cold
clip_00935,test,the surface is slick,CREMA-D,1.0,the surface is slick
clip_02123,train,i think ive seen this before,CREMA-D,1.0,i think ive seen this before
clip_05665,test,i think ive seen this before,CREMA-D,1.0,i think ive seen this before
clip_03928,train,well stop in a couple of minutes,CREMA-D,1.0,well stop in a couple of minutes
clip_08180,train,i wonder what this is about,CREMA-D,1.0,i wonder what this is about
clip_01188,test,well stop in a couple of minutes,CREMA-D,1.0,well stop in a couple of minutes
clip_01268,test,im on my way to the meeting,CREMA-D,1.0,im on my way to the meeting
clip_04490,train,i would like a new alarm clock,CREMA-D,1.0,i would like a new alarm clock
